Date,Glacier,Mountain_range,SSP,Sample,Site,clim_bio1,clim_bio10,clim_bio11,clim_bio12,clim_bio13,clim_bio14,clim_bio15,clim_bio16,clim_bio17,clim_bio18,clim_bio19,clim_bio2,clim_bio3,clim_bio4,clim_bio5,clim_bio6,clim_bio7,clim_bio8,clim_bio9,clim_fcf,clim_fgd,clim_pr,clim_scd,clim_tas,clim_tasmax,clim_tasmin,elevation,gl_area,gl_coverage,gl_dist,gl_index,glims_id,latitude,longitude,min_calcite,min_clays,min_feldspar,min_quartz,rgi_v6,pc_water_temp_predicted,pc_turbidity_predicted,pc_conductivity_predicted,pc_ph_predicted,nut_din_predicted,nut_srp_predicted,chla_predicted,bacterial_abundance_predicted,shannon_predicted,pielou_predicted,mntd_predicted,mpd_predicted,pd_predicted,bioclim_PC1,bioclim_PC2,bioclim_PC3,bioclim_PC4,bioclim_PC5,bioclim_PC6
Present,GL118,Himalayas,585,GL118_UP,UP,-4.64999999999998,3.85000000000002,-13.55,2394,609.4,12.7,107,1572.7,58.2,1572.7,93.1,9.1,0.334999990463257,694.1,5.95000000000005,-21.05,27,3.85000000000002,-11.45,118,195,4.56902473935174,285,-6.04999999999995,-2.14999999999998,-12.65,4960,0.982084513229964,0.488091673123818,910,0.00179240072189522,G086891E27940N,27.91156,86.88319,-6.90775527898214,1.09771490373987,-2.76700434394588,-1.93898418898458,RGI60-15.03731,0.704587973751001,2.81404189786615,4.05965366308661,8.01433239137673,4.79619525355247,0.292778492580196,-3.92721522400411,14.7223396845187,5.98266398592091,0.771564016524355,0.0836718521479871,1.84059577618858,296.573409450124,1.35699963859786,-2.89467281467378,-2.97760619572118,-1.34855804271353,-0.113301268690345,0.359320755811588
Future,GL118,Himalayas,126,GL118_UP,UP,-2.96999999999997,5.49000000000003,-11.91,2593.24,692.84,12.92,109.2,1735.8,60.92,1717.58,96.72,8.98,0.330925159454346,692.82,7.53000000000004,-19.59,27.12,5.33000000000003,-9.88999999999996,100.2,178.4,4.60246653441378,261.4,-4.54999999999997,-0.749999999999954,-11.15,4960,0.0734153360233252,0.318095669313411,1122.5,0.000923317690270922,G086891E27940N,27.91156,86.88319,-6.90775527898214,1.09771490373987,-2.76700434394588,-1.93898418898458,RGI60-15.03731,0.940209310482898,2.45277994565277,4.30994293838762,7.94159485984828,4.79368041482976,0.252756315374912,-3.28765906918738,14.8676036248935,6.07829178054539,0.783258695425617,0.0847857537825141,1.85838584845945,296.628768035861,0.717125771161338,-2.5129592208282,-3.20025191863284,-1.94194557124647,-0.00460894092225777,0.399655398947555
Future,GL118,Himalayas,370,GL118_UP,UP,-0.609999999999957,7.53000000000003,-9.14999999999997,2853.64,771.92,12.88,111.1,1917.04,55.94,1909.88,86.46,8.4,0.318877539634705,667,9.87000000000003,-16.45,26.32,7.47000000000003,-7.26999999999997,109.6,162.2,4.67441635872491,230.8,-2.36999999999998,1.17000000000003,-8.16999999999997,4960,-0.454104880361221,0.245214285904357,1794.25,0.000443926499270728,G086891E27940N,27.91156,86.88319,-6.90775527898214,1.09771490373987,-2.76700434394588,-1.93898418898458,RGI60-15.03731,1.38238623033327,2.27117443529486,4.38033521623237,7.89833567556231,4.75096058218451,0.239970986019178,-2.75394781711403,14.9699604222915,6.13126378606426,0.788968035041828,0.0853665886139618,1.85396093492413,296.752225919349,-0.24261783784325,-2.00145922233039,-3.28871137803347,-2.7161932170889,0.265140751189379,0.643477744526085
Future,GL118,Himalayas,585,GL118_UP,UP,0.570000000000039,8.61000000000004,-7.90999999999996,3061.44,835.54,12.76,112.56,2086.28,55.38,2054.96,96.34,9.44,0.34021053314209,661.64,11.11,-16.39,27.5,8.49000000000003,-5.94999999999997,136.4,153.6,4.61620903310331,203.8,-1.10999999999996,2.73000000000003,-7.78999999999996,4960,-0.435982514825491,0.248305298931455,1731.25,0.000464259420367967,G086891E27940N,27.91156,86.88319,-6.90775527898214,1.09771490373987,-2.76700434394588,-1.93898418898458,RGI60-15.03731,1.40857844326336,2.297669294741,4.41280343280983,7.89822625892074,4.73771481654015,0.242714320184247,-2.61291247681449,14.9647261038929,6.13299728600545,0.78872322830287,0.0855819696744637,1.84765704334453,296.642827865871,-0.656630098348516,-1.79777629984404,-3.53971005280601,-3.27111457828647,0.157964479966776,0.167343582796957
Present,GL119,Himalayas,126,GL119_DN,DN,-1.04999999999995,6.55000000000001,-9.14999999999998,1697.7,455,7.8,113.3,1160.7,37.3,1160.7,58.2,8.7,0.347000002861023,628.3,8.45000000000005,-16.55,25,6.55000000000001,-7.14999999999998,123,160,4.66955244491736,232,2.45000000000005,5.25000000000006,-3.54999999999995,4367,-0.574447002882896,0.52074429951272,660,0.00113557757222911,G086786E27909N,27.9122,86.80112,-6.81244509917781,1.13512517163171,-3.57376664701343,-1.90481619152035,RGI60-15.03739,0.522586177793324,2.44001540531573,3.98366438376245,7.99524510483782,4.68310418807202,0.0638156166796933,-2.40766144935671,15.0170743554619,5.9462017573268,0.766161896315042,0.0862182505682001,1.83888059534937,296.661134618661,1.04311960002125,-2.02825090952453,-1.38718586480166,-2.21035765850137,0.131560666679635,0.647854740297274
Present,GL119,Himalayas,370,GL119_DN,DN,-1.04999999999995,6.55000000000001,-9.14999999999998,1697.7,455,7.8,113.3,1160.7,37.3,1160.7,58.2,8.7,0.347000002861023,628.3,8.45000000000005,-16.55,25,6.55000000000001,-7.14999999999998,123,160,4.66955244491736,232,2.45000000000005,5.25000000000006,-3.54999999999995,4367,-0.570901001283404,0.52074429951272,660,0.00113759050327121,G086786E27909N,27.9122,86.80112,-6.81244509917781,1.13512517163171,-3.57376664701343,-1.90481619152035,RGI60-15.03739,0.522586177793324,2.4460135755773,3.98366438376245,7.99461630153254,4.68310418807202,0.0632868285127497,-2.41178039244321,15.0180187140586,5.9462017573268,0.766161896315042,0.0862728567699135,1.83796167597265,296.661134618661,1.04311960002125,-2.02825090952453,-1.38718586480166,-2.21035765850137,0.131560666679635,0.647854740297274
Present,GL119,Himalayas,585,GL119_DN,DN,-1.04999999999995,6.55000000000001,-9.14999999999998,1697.7,455,7.8,113.3,1160.7,37.3,1160.7,58.2,8.7,0.347000002861023,628.3,8.45000000000005,-16.55,25,6.55000000000001,-7.14999999999998,123,160,4.66955244491736,232,2.45000000000005,5.25000000000006,-3.54999999999995,4367,-0.576224730154609,0.52074429951272,660,0.00113456976289618,G086786E27909N,27.9122,86.80112,-6.81244509917781,1.13512517163171,-3.57376664701343,-1.90481619152035,RGI60-15.03739,0.522586177793324,2.44180508312829,3.98366438376245,7.99051523774502,4.68310418807202,0.0632521557168933,-2.40799627777039,15.0155935894866,5.9462017573268,0.766161896315042,0.0862188605486622,1.83901191562943,296.661134618661,1.04311960002125,-2.02825090952453,-1.38718586480166,-2.21035765850137,0.131560666679635,0.647854740297274
Present,GL119,Himalayas,126,GL119_UP,UP,-1.04999999999995,6.55000000000001,-9.14999999999998,1697.7,455,7.8,113.3,1160.7,37.3,1160.7,58.2,8.7,0.347000002861023,628.3,8.45000000000005,-16.55,25,6.55000000000001,-7.14999999999998,123,160,4.66955244491736,232,2.45000000000005,5.25000000000006,-3.54999999999995,4391,-0.574447002882896,0.557696437664083,219,0.00341448064338913,G086786E27909N,27.91355,86.80015,-6.81244509917781,1.13512517163171,-3.57376664701343,-1.90481619152035,RGI60-15.03739,-0.104868840655155,2.44825693223141,3.91923024655721,7.99527347126953,4.68311059897886,0.0230824201700441,-2.40821768322676,15.016968634307,5.90103840271844,0.76075014023321,0.0862167585812893,1.84288820083276,296.657457002264,1.04311960002125,-2.02825090952453,-1.38718586480166,-2.21035765850137,0.131560666679635,0.647854740297274
Present,GL119,Himalayas,370,GL119_UP,UP,-1.04999999999995,6.55000000000001,-9.14999999999998,1697.7,455,7.8,113.3,1160.7,37.3,1160.7,58.2,8.7,0.347000002861023,628.3,8.45000000000005,-16.55,25,6.55000000000001,-7.14999999999998,123,160,4.66955244491736,232,2.45000000000005,5.25000000000006,-3.54999999999995,4391,-0.570901001283404,0.557696437664083,219,0.00342051933730758,G086786E27909N,27.91355,86.80015,-6.81244509917781,1.13512517163171,-3.57376664701343,-1.90481619152035,RGI60-15.03739,-0.104868840655155,2.45901910828184,3.91923024655721,7.99464448556252,4.68311059897886,0.0216511169918405,-2.4123352964662,15.0179135089046,5.90103840271844,0.76075014023321,0.0862713763947086,1.84272331737715,296.657457002264,1.04311960002125,-2.02825090952453,-1.38718586480166,-2.21035765850137,0.131560666679635,0.647854740297274
Present,GL119,Himalayas,585,GL119_UP,UP,-1.04999999999995,6.55000000000001,-9.14999999999998,1697.7,455,7.8,113.3,1160.7,37.3,1160.7,58.2,8.7,0.347000002861023,628.3,8.45000000000005,-16.55,25,6.55000000000001,-7.14999999999998,123,160,4.66955244491736,232,2.45000000000005,5.25000000000006,-3.54999999999995,4391,-0.576224730154609,0.557696437664083,219,0.00341145724671163,G086786E27909N,27.91355,86.80015,-6.81244509917781,1.13512517163171,-3.57376664701343,-1.90481619152035,RGI60-15.03739,-0.104868840655155,2.45231395112631,3.91923024655721,7.99053162540523,4.68311059897886,0.0215396692325256,-2.40855089169425,15.0154882669579,5.90103840271844,0.76075014023321,0.0862173722828836,1.8429830153227,296.657457002264,1.04311960002125,-2.02825090952453,-1.38718586480166,-2.21035765850137,0.131560666679635,0.647854740297274
Future,GL119,Himalayas,126,GL119_UP,UP,0.630000000000041,8.21000000000004,-7.50999999999996,1843,518.78,8.24,115.46,1281.02,39.06,1268.72,60.54,8.6,0.340287480354309,627.26,10.21,-15.05,25.26,8.11000000000004,-5.54999999999997,137.6,150.2,4.60547014099709,206.2,4.19000000000003,7.05000000000005,-1.80999999999997,4391,-2.18537569854083,0.261294273352348,1402.25,0.000239051385156503,G086786E27909N,27.91355,86.80015,-6.81244509917781,1.13512517163171,-3.57376664701343,-1.90481619152035,RGI60-15.03739,1.29770571166538,1.67738994070507,4.41791932837595,7.81972517961889,4.66484880123649,-0.0262940565775702,-1.44668334767068,15.2930649117722,6.11941288481498,0.786270392027895,0.088285426403941,1.86390798204459,296.54000986784,0.472345664000319,-1.58266296654176,-1.51651371683825,-2.79836857827642,0.247662823812655,0.677797710098731
Future,GL119,Himalayas,370,GL119_UP,UP,2.99000000000003,10.23,-4.78999999999996,2034.5,578.48,7.98,116.96,1417.8,35.84,1412.84,54.22,7.98,0.327405314445496,601.04,12.45,-11.91,24.36,10.17,-2.90999999999997,154.2,130.6,4.82951301787778,164,5.87000000000004,8.33000000000003,0.730000000000041,4391,-4.80637866043605,0.0710433134863993,1685,5.36112859716479e-05,G086786E27909N,27.91355,86.80015,-6.81244509917781,1.13512517163171,-3.57376664701343,-1.90481619152035,RGI60-15.03739,1.46326340817918,0.67430509903151,4.6017077298397,7.5384590050124,4.66078514191389,-0.207453443134918,0.00100072963587733,15.7239186723752,6.19917505911293,0.796625904303757,0.0906056820486817,1.90869219247927,296.724352034193,-0.416428306795197,-1.05176369229082,-1.49010137995572,-3.52058912099728,0.515978063553647,0.945245098457807
Future,GL119,Himalayas,585,GL119_UP,UP,4.17000000000004,11.31,-3.56999999999998,2186.4,625.88,7.92,118.34,1543.94,35.5,1520.86,60.1,9.06,0.349989466667175,595.24,13.79,-11.89,25.68,11.19,-1.60999999999997,178,118.2,4.8373131210991,144.2,7.25000000000003,10.05,1.15000000000003,4391,-4.31950627769255,0.0908519720751556,1665,6.92346424952586e-05,G086786E27909N,27.91355,86.80015,-6.81244509917781,1.13512517163171,-3.57376664701343,-1.90481619152035,RGI60-15.03739,1.4779775849459,0.891346964146071,4.57012927929588,7.58089481172114,4.57705609029392,-0.172111676684089,-0.0927886771620759,15.629244827805,6.19058430050613,0.795047794636653,0.090085208868757,1.89523403070244,296.75040597847,-0.758549292961692,-0.809435254385718,-1.64827917589925,-4.06327890643133,0.405712057730761,0.444951899470829
Present,GL11,Southern Alps,126,GL11_DN,DN,1.55000000000001,6.95000000000005,-4.04999999999995,4335,461.6,279.8,14.4,1200.9,974.7,1076.1,1010.4,7.2,0.350999999046326,429.4,11.95,-8.54999999999995,20.5,5.35000000000002,5.35000000000002,145,66,5.6683279936718,301,7.75000000000006,11.95,3.45000000000005,1486,-0.651974279872526,0.680416972312866,571,0.00126250790706576,G168623E44461S,-44.4689,168.6193,-7.60090245954208,1.44081581990676,-4.41869061904547,-7.50559227973776,RGI60-18.00676,0.802136412912045,2.06121328936323,3.33848125800049,8.18306081376655,2.53724101341464,1.67160058463667,-6.20215567914662,15.997902596721,5.63081508581522,0.72639389534073,0.0897133660316197,1.71142899144868,296.454762743488,-3.22298434820816,-0.083686769943593,-0.311344367601703,1.34748052913294,0.84720388464181,-0.475174098914371
Present,GL11,Southern Alps,370,GL11_DN,DN,1.55000000000001,6.95000000000005,-4.04999999999995,4335,461.6,279.8,14.4,1200.9,974.7,1076.1,1010.4,7.2,0.350999999046326,429.4,11.95,-8.54999999999995,20.5,5.35000000000002,5.35000000000002,145,66,5.6683279936718,301,7.75000000000006,11.95,3.45000000000005,1486,-0.548153505798994,0.680416972312866,571,0.00132968861496508,G168623E44461S,-44.4689,168.6193,-7.60090245954208,1.44081581990676,-4.41869061904547,-7.50559227973776,RGI60-18.00676,0.802136412912045,2.0984623563179,3.33848125800049,8.18878531475192,2.53754033929317,1.675566197481,-6.25327463436424,15.993102909163,5.63081508581522,0.72639389534073,0.0896079778283327,1.70937119217869,296.454762743488,-3.22298434820816,-0.083686769943593,-0.311344367601703,1.34748052913294,0.84720388464181,-0.475174098914371
Present,GL11,Southern Alps,585,GL11_DN,DN,1.55000000000001,6.95000000000005,-4.04999999999995,4335,461.6,279.8,14.4,1200.9,974.7,1076.1,1010.4,7.2,0.350999999046326,429.4,11.95,-8.54999999999995,20.5,5.35000000000002,5.35000000000002,145,66,5.6683279936718,301,7.75000000000006,11.95,3.45000000000005,1486,-0.520848806735175,0.680416972312866,571,0.00134794234106391,G168623E44461S,-44.4689,168.6193,-7.60090245954208,1.44081581990676,-4.41869061904547,-7.50559227973776,RGI60-18.00676,0.802136412912045,2.10832623728527,3.33848125800049,8.18992238874085,2.53722180651004,1.67758477103502,-6.25874719405289,15.9855854519743,5.63081508581522,0.72639389534073,0.089609404580075,1.70887844168153,296.454762743488,-3.22298434820816,-0.083686769943593,-0.311344367601703,1.34748052913294,0.84720388464181,-0.475174098914371
Present,GL11,Southern Alps,126,GL11_UP,UP,1.55000000000001,6.95000000000005,-4.04999999999995,4335,461.6,279.8,14.4,1200.9,974.7,1076.1,1010.4,7.2,0.350999999046326,429.4,11.95,-8.54999999999995,20.5,5.35000000000002,5.35000000000002,145,66,5.6683279936718,301,7.75000000000006,11.95,3.45000000000005,1587,-0.651974279872526,0.712970437656341,320,0.00225055886404967,G168623E44461S,-44.4673,168.6216,-7.60090245954208,1.44081581990676,-4.41869061904547,-7.50559227973776,RGI60-18.00676,0.439942217715594,2.07018808441871,3.29503675542073,8.18312532182896,2.54554124793171,1.6389404649322,-6.22213001103084,15.9888551180987,5.6104071746652,0.723917850166704,0.089707454711504,1.71195289964732,296.459584616412,-3.22298434820816,-0.083686769943593,-0.311344367601703,1.34748052913294,0.84720388464181,-0.475174098914371
Present,GL11,Southern Alps,370,GL11_UP,UP,1.55000000000001,6.95000000000005,-4.04999999999995,4335,461.6,279.8,14.4,1200.9,974.7,1076.1,1010.4,7.2,0.350999999046326,429.4,11.95,-8.54999999999995,20.5,5.35000000000002,5.35000000000002,145,66,5.6683279936718,301,7.75000000000006,11.95,3.45000000000005,1587,-0.548153505798994,0.712970437656341,320,0.00237019107346111,G168623E44461S,-44.4673,168.6216,-7.60090245954208,1.44081581990676,-4.41869061904547,-7.50559227973776,RGI60-18.00676,0.439942217715594,2.11260840049183,3.29503675542073,8.18859636033798,2.54554124793171,1.64149340772412,-6.27171285827283,15.9786051557371,5.6104071746652,0.723917850166704,0.0896020890864983,1.70960966020996,296.459584616412,-3.22298434820816,-0.083686769943593,-0.311344367601703,1.34748052913294,0.84720388464181,-0.475174098914371
Present,GL11,Southern Alps,585,GL11_UP,UP,1.55000000000001,6.95000000000005,-4.04999999999995,4335,461.6,279.8,14.4,1200.9,974.7,1076.1,1010.4,7.2,0.350999999046326,429.4,11.95,-8.54999999999995,20.5,5.35000000000002,5.35000000000002,145,66,5.6683279936718,301,7.75000000000006,11.95,3.45000000000005,1587,-0.520848806735175,0.712970437656341,320,0.00240269426475355,G168623E44461S,-44.4673,168.6216,-7.60090245954208,1.44081581990676,-4.41869061904547,-7.50559227973776,RGI60-18.00676,0.439942217715594,2.12105332729853,3.29503675542073,8.18973387617217,2.54554124793171,1.64154800477505,-6.28316517493765,15.9763501700362,5.6104071746652,0.723917850166704,0.0896035082825041,1.70904967598469,296.459584616412,-3.22298434820816,-0.083686769943593,-0.311344367601703,1.34748052913294,0.84720388464181,-0.475174098914371
Future,GL11,Southern Alps,126,GL11_UP,UP,2.55000000000003,8.09000000000003,-2.92999999999996,4635.06,483.3,293.42,14.38,1290.78,1017.72,1184.16,1134.8,7.26,0.349547100067139,431.14,13.25,-7.56999999999997,20.82,3.97000000000004,6.47000000000003,151,32.8,5.72596788179143,260,8.95000000000003,13.21,4.53000000000003,1587,-0.889044341253087,0.648034138054077,519,0.00123377067937075,G168623E44461S,-44.4673,168.6216,-7.60090245954208,1.44081581990676,-4.41869061904547,-7.50559227973776,RGI60-18.00676,0.730630061287763,1.99860510061033,3.3663287676365,8.17953461954209,2.47654684447075,1.65457065739671,-5.97442519940638,16.0324474257737,5.64407155511635,0.727920507501624,0.0899787644979791,1.71413233472115,296.445731606074,-3.74078914051914,0.27325478110353,-0.427658809356313,1.27559015874529,0.624068102580421,-0.545464352243881
Future,GL11,Southern Alps,370,GL11_UP,UP,4.53000000000003,10.27,-0.929999999999973,4804.66,501.4,292.36,16.3,1349.34,1011.94,1230.24,1248.72,7.4,0.350273399353027,438.86,15.55,-5.54999999999995,21.1,4.95000000000003,8.49000000000006,167.8,273.8,5.75228688371582,190.2,11.07,15.47,6.47000000000003,1587,-1.75325241016901,0.420940968812072,928.75,0.000447891136472337,G168623E44461S,-44.4673,168.6216,-7.60090245954208,1.44081581990676,-4.41869061904547,-7.50559227973776,RGI60-18.00676,1.25167465426552,1.57315575786983,3.69943155763119,8.10739680881887,2.3436860269679,1.59944801067689,-5.2820324878979,16.1875491149954,5.77707813499717,0.74087617198885,0.0911217134981072,1.72261487924533,296.425618374067,-4.33256699323404,0.91947365809659,-0.337899385569985,0.676977701815327,0.566594788799461,-0.601316113875029
Future,GL11,Southern Alps,585,GL11_UP,UP,4.97000000000003,10.93,-0.56999999999997,5003.54,524.12,285.7,16.78,1408.4,1042.06,1239.86,1376.62,8.2,0.366903948783875,451.68,16.65,-5.64999999999997,22.3,0.190000000000032,9.15000000000002,186,252.6,5.76985107462591,155.2,11.93,16.65,6.59000000000004,1587,-2.03564076234111,0.3636178482989,1056.5,0.000341917544023508,G168623E44461S,-44.4673,168.6216,-7.60090245954208,1.44081581990676,-4.41869061904547,-7.50559227973776,RGI60-18.00676,1.3848547019149,1.44064994382025,3.77588538276766,8.0866117352646,2.29141499528924,1.60500302105226,-5.01507140056491,16.2282039803633,5.80578482376737,0.744009928809711,0.0914912952824401,1.72384735461531,296.414201439512,-4.48749252804956,1.14350729553351,-0.358629923796342,0.803319778625919,-0.263772975894461,-0.869892684833813
Present,GL120,Pamir & Tien Shan,126,GL120_DN,DN,-5.54999999999995,5.65000000000003,-16.65,1191.6,183.1,31.6,51.1,520.4,117.7,436,117.7,7.5,0.241000008583069,857.9,9.85000000000002,-21.15,31,3.35000000000002,-16.65,92,226,5.13373749123024,317,6.75000000000006,9.85000000000002,1.85000000000002,3319,1.27088803514048,0.603652082506506,42,0.0430154512414331,G074544E42510N,42.5328,74.527,-5.36019277026612,0.776897753927528,-1.39251366093381,-1.39372187694869,RGI60-13.11414,-0.431662027222605,4.38761213110247,3.71310238180592,8.39582038056378,5.42852544171136,1.23444522765135,-4.19049594924451,16.0532238727505,5.63077643751033,0.726377328849319,0.101112185787955,1.78057161781345,296.486198661328,3.26103897723435,-0.436403492319392,-0.567430424338082,0.427902279251233,0.569155823848968,0.476785303669201
Present,GL120,Pamir & Tien Shan,370,GL120_DN,DN,-5.54999999999995,5.65000000000003,-16.65,1191.6,183.1,31.6,51.1,520.4,117.7,436,117.7,7.5,0.241000008583069,857.9,9.85000000000002,-21.15,31,3.35000000000002,-16.65,92,226,5.13373749123024,317,6.75000000000006,9.85000000000002,1.85000000000002,3319,1.26271786200638,0.603652082506506,42,0.0428476009709056,G074544E42510N,42.5328,74.527,-5.36019277026612,0.776897753927528,-1.39251366093381,-1.39372187694869,RGI60-13.11414,-0.431662027222605,4.38579606985327,3.71310238180592,8.39568341067003,5.42841392045992,1.23449060678157,-4.19739880031503,16.0491430069927,5.63077643751033,0.726377328849319,0.101106492235395,1.78061053249207,296.486198661328,3.26103897723435,-0.436403492319392,-0.567430424338082,0.427902279251233,0.569155823848968,0.476785303669201
Present,GL120,Pamir & Tien Shan,585,GL120_DN,DN,-5.54999999999995,5.65000000000003,-16.65,1191.6,183.1,31.6,51.1,520.4,117.7,436,117.7,7.5,0.241000008583069,857.9,9.85000000000002,-21.15,31,3.35000000000002,-16.65,92,226,5.13373749123024,317,6.75000000000006,9.85000000000002,1.85000000000002,3319,1.27060741342576,0.603652082506506,42,0.0430096756720417,G074544E42510N,42.5328,74.527,-5.36019277026612,0.776897753927528,-1.39251366093381,-1.39372187694869,RGI60-13.11414,-0.431662027222605,4.38700970112667,3.71310238180592,8.39654221705132,5.42854899872317,1.23467242955453,-4.18954036562534,16.0540091357471,5.63077643751033,0.726377328849319,0.101111231237807,1.78064868546247,296.486198661328,3.26103897723435,-0.436403492319392,-0.567430424338082,0.427902279251233,0.569155823848968,0.476785303669201
Present,GL120,Pamir & Tien Shan,126,GL120_UP,UP,-5.54999999999995,5.65000000000003,-16.65,1191.6,183.1,31.6,51.1,520.4,117.7,436,117.7,7.5,0.241000008583069,857.9,9.85000000000002,-21.15,31,3.35000000000002,-16.65,92,226,5.13373749123024,317,6.75000000000006,9.85000000000002,1.85000000000002,3323,1.27088803514048,0.603652082506506,5,0.27408470020206,G074544E42510N,42.5326,74.5273,-5.36019277026612,0.776897753927528,-1.39251366093381,-1.39372187694869,RGI60-13.11414,-0.501413168367036,4.38760557208545,3.71314882195317,8.39583504242056,5.4285357557734,1.23444438603168,-4.1904396390021,16.0512381628664,5.62894654241368,0.726078843364051,0.10111361432691,1.78057194134566,296.486144090247,3.26103897723435,-0.436403492319392,-0.567430424338082,0.427902279251233,0.569155823848968,0.476785303669201
Present,GL120,Pamir & Tien Shan,370,GL120_UP,UP,-5.54999999999995,5.65000000000003,-16.65,1191.6,183.1,31.6,51.1,520.4,117.7,436,117.7,7.5,0.241000008583069,857.9,9.85000000000002,-21.15,31,3.35000000000002,-16.65,92,226,5.13373749123024,317,6.75000000000006,9.85000000000002,1.85000000000002,3323,1.26271786200638,0.603652082506506,5,0.273272668925301,G074544E42510N,42.5326,74.5273,-5.36019277026612,0.776897753927528,-1.39251366093381,-1.39372187694869,RGI60-13.11414,-0.501413168367036,4.38578787970345,3.71314882195317,8.39569803222671,5.42842422285473,1.23448962961635,-4.19734356197985,16.0473216926921,5.62894654241368,0.726078843364051,0.101107922218988,1.78061080204704,296.486144090247,3.26103897723435,-0.436403492319392,-0.567430424338082,0.427902279251233,0.569155823848968,0.476785303669201
Present,GL120,Pamir & Tien Shan,585,GL120_UP,UP,-5.54999999999995,5.65000000000003,-16.65,1191.6,183.1,31.6,51.1,520.4,117.7,436,117.7,7.5,0.241000008583069,857.9,9.85000000000002,-21.15,31,3.35000000000002,-16.65,92,226,5.13373749123024,317,6.75000000000006,9.85000000000002,1.85000000000002,3323,1.27060741342576,0.603652082506506,5,0.274056784392928,G074544E42510N,42.5326,74.5273,-5.36019277026612,0.776897753927528,-1.39251366093381,-1.39372187694869,RGI60-13.11414,-0.501413168367036,4.38700308952184,3.71314882195317,8.39655686780335,5.42855932073851,1.2346715874951,-4.18948351284699,16.0521777490079,5.62894654241368,0.726078843364051,0.101112661201962,1.78064892768466,296.486144090247,3.26103897723435,-0.436403492319392,-0.567430424338082,0.427902279251233,0.569155823848968,0.476785303669201
Future,GL120,Pamir & Tien Shan,126,GL120_UP,UP,-3.52999999999997,7.87000000000003,-14.73,1222.54,191.28,33.88,51.16,531.86,126.48,434.34,126.48,7.44,0.236954679489136,869.88,12.33,-19.07,31.4,4.57000000000004,-14.73,88,198.4,5.15288688833783,289,8.99000000000003,12.19,3.97000000000004,3323,0.732422172637121,0.47512430169666,1520,0.000947951889965967,G074544E42510N,42.5326,74.5273,-5.36019277026612,0.776897753927528,-1.39251366093381,-1.39372187694869,RGI60-13.11414,1.35117362973926,4.16472158496416,3.92152626351653,8.33470360542244,5.31007664227549,1.25090098210886,-3.77644413664196,16.147974135309,5.80039335121049,0.747883959975157,0.101714916958372,1.77467085737699,296.490862900663,2.77202456732232,0.298491130419222,-0.354496513055166,-0.140130117687767,0.65092153147667,0.467029430368742
Future,GL120,Pamir & Tien Shan,370,GL120_UP,UP,-0.789999999999964,11.05,-12.01,1224.52,183.74,37.56,47.2,510.82,143.06,412.7,143.06,7.24,0.227604193687439,889.52,15.79,-15.93,31.72,6.39000000000003,-12.01,86.2,175.8,5.09980545035535,258.2,12.23,15.53,7.29000000000003,3323,0.000209655440117178,0.337937256344008,2784.25,0.000359068929095936,G074544E42510N,42.5326,74.5273,-5.36019277026612,0.776897753927528,-1.39251366093381,-1.39372187694869,RGI60-13.11414,1.35997249316259,3.87779846152998,4.14553174469641,8.24169513161887,5.2646778665218,1.23766073292705,-3.12962225244024,16.2674477017058,5.87393887479864,0.757301696752655,0.102882109807554,1.76580379634768,296.501871724282,2.10617210852692,1.39517621569356,0.0619131965862849,-0.837969255631073,0.84737414944993,0.477926839067826
Future,GL120,Pamir & Tien Shan,585,GL120_UP,UP,0.370000000000039,12.41,-10.93,1219.82,187.38,39.06,46.94,507,143.96,396.98,143.96,7.96,0.240262136459351,902.14,17.45,-15.47,32.92,7.61000000000004,-10.93,93.4,164,5.04773838204776,242.4,13.41,16.75,7.61000000000003,3323,-0.396369502057703,0.277898173736013,3495.75,0.000234575147028138,G074544E42510N,42.5326,74.5273,-5.36019277026612,0.776897753927528,-1.39251366093381,-1.39372187694869,RGI60-13.11414,1.06971390044937,3.70614800127657,4.25544186458858,8.18866620182421,5.25080484815087,1.21380413470495,-2.80797270290099,16.3189763257393,5.92282100019565,0.762934860008514,0.103687927989471,1.7648928098333,296.488687659075,1.93132753849267,1.85580878011898,0.175294368298997,-1.29044591027872,0.831259830226066,0.117785963080729
Present,GL121,Pamir & Tien Shan,126,GL121_DN,DN,-5.04999999999995,6.15000000000003,-16.15,1122.4,170.3,31.9,49.1,482.9,118.3,403.1,118.3,7.4,0.240000009536743,856.8,10.35,-20.65,31,3.85000000000002,-16.15,89,217,5.05783689558055,315,7.15000000000003,10.35,2.35000000000002,3267,0.809158037515871,0.550610317969422,615,0.00243093157539444,G074547E42486N,42.5095,74.5014,-4.81589121730374,1.09353600701607,-1.94316392338729,-3.08456348726061,RGI60-13.11604,0.445084071355543,4.1974586227247,3.83464559871956,8.4026684864931,5.41775680570491,0.812301704643662,-3.99173697979983,16.3887021256966,5.70106749513854,0.735381271504122,0.102613789090661,1.78595449674713,296.407378517149,3.18959221114553,-0.241430012242808,-0.400795551169453,0.338766772228446,0.648519270016088,0.495345574495192
